radio_id,brand,model,fcc_id,brand_grantee,inferred_grantee,expected_brand,reason
6108,"Yaesu Musen Co., Ltd.",1,K66VXF-1,K6620,K66,Standard,brand_code_differs_from_fcc
6109,"Yaesu Musen Co., Ltd.",10,K66VXF-10,K6620,K66,Standard,brand_code_differs_from_fcc
5993,"Yaesu Musen Co., Ltd.",100,K66FT-100,K6620,K66,Standard,brand_code_differs_from_fcc
6018,"Yaesu Musen Co., Ltd.",1000,K66VL-1000,K6620,K66,Standard,brand_code_differs_from_fcc
6114,"Yaesu Musen Co., Ltd.",1000U,K66VXR-1000U,K6620,K66,Standard,brand_code_differs_from_fcc
6115,"Yaesu Musen Co., Ltd.",1000V,K66VXR-1000V,K6620,K66,Standard,brand_code_differs_from_fcc
6015,"Yaesu Musen Co., Ltd.",1011H,K66FTL-1011H,K6620,K66,Standard,brand_code_differs_from_fcc
6016,"Yaesu Musen Co., Ltd.",1011H-2,K66FTL-1011H-2,K6620,K66,Standard,brand_code_differs_from_fcc
3610,"Yaesu Musen Co., Ltd.",1033021,K661033021,K6620,K66,Standard,brand_code_differs_from_fcc
3579,"Yaesu Musen Co., Ltd.",10333020,K6610333020,K6620,K66,Standard,brand_code_differs_from_fcc
3732,"Yaesu Musen Co., Ltd.",10333021,K6610333021,K6620,K66,Standard,brand_code_differs_from_fcc
3652,"Yaesu Musen Co., Ltd.",10334620,K6610334620,K6620,K66,Standard,brand_code_differs_from_fcc
3675,"Yaesu Musen Co., Ltd.",10334720,K6610334720,K6620,K66,Standard,brand_code_differs_from_fcc
3643,"Yaesu Musen Co., Ltd.",10334721,K6610334721,K6620,K66,Standard,brand_code_differs_from_fcc
3604,"Yaesu Musen Co., Ltd.",10334821,K6610334821,K6620,K66,Standard,brand_code_differs_from_fcc
3607,"Yaesu Musen Co., Ltd.",10342150,K6610342150,K6620,K66,Standard,brand_code_differs_from_fcc
3670,"Yaesu Musen Co., Ltd.",10344140,K6610344140,K6620,K66,Standard,brand_code_differs_from_fcc
3564,"Yaesu Musen Co., Ltd.",10353030,K6610353030,K6620,K66,Standard,brand_code_differs_from_fcc
3703,"Yaesu Musen Co., Ltd.",10354640,K6610354640,K6620,K66,Standard,brand_code_differs_from_fcc
3603,"Yaesu Musen Co., Ltd.",10354740,K6610354740,K6620,K66,Standard,brand_code_differs_from_fcc
3601,"Yaesu Musen Co., Ltd.",10443140,K6610443140,K6620,K66,Standard,brand_code_differs_from_fcc
3702,"Yaesu Musen Co., Ltd.",10443240,K6610443240,K6620,K66,Standard,brand_code_differs_from_fcc
3665,"Yaesu Musen Co., Ltd.",10443250,K6610443250,K6620,K66,Standard,brand_code_differs_from_fcc
3737,"Yaesu Musen Co., Ltd.",10444140,K6610444140,K6620,K66,Standard,brand_code_differs_from_fcc
3728,"Yaesu Musen Co., Ltd.",10444450,K6610444450,K6620,K66,Standard,brand_code_differs_from_fcc
3581,"Yaesu Musen Co., Ltd.",10503220,K6610503220,K6620,K66,Standard,brand_code_differs_from_fcc
3583,"Yaesu Musen Co., Ltd.",10504420,K6610504420,K6620,K66,Standard,brand_code_differs_from_fcc
3547,"Yaesu Musen Co., Ltd.",10511070,K6610511070,K6620,K66,Standard,brand_code_differs_from_fcc
3623,"Yaesu Musen Co., Ltd.",10524420,K6610524420,K6620,K66,Standard,brand_code_differs_from_fcc
3706,"Yaesu Musen Co., Ltd.",10573X20,K6610573X20,K6620,K66,Standard,brand_code_differs_from_fcc
3687,"Yaesu Musen Co., Ltd.",10583020,K6610583020,K6620,K66,Standard,brand_code_differs_from_fcc
3735,"Yaesu Musen Co., Ltd.",10583021,K6610583021,K6620,K66,Standard,brand_code_differs_from_fcc
3674,"Yaesu Musen Co., Ltd.",10584620,K6610584620,K6620,K66,Standard,brand_code_differs_from_fcc
3666,"Yaesu Musen Co., Ltd.",10584720,K6610584720,K6620,K66,Standard,brand_code_differs_from_fcc
3677,"Yaesu Musen Co., Ltd.",10584821,K6610584821,K6620,K66,Standard,brand_code_differs_from_fcc
3577,"Yaesu Musen Co., Ltd.",10603040,K6610603040,K6620,K66,Standard,brand_code_differs_from_fcc
3715,"Yaesu Musen Co., Ltd.",10604740,K6610604740,K6620,K66,Standard,brand_code_differs_from_fcc
3709,"Yaesu Musen Co., Ltd.",10604840,K6610604840,K6620,K66,Standard,brand_code_differs_from_fcc
3658,"Yaesu Musen Co., Ltd.",10613030,K6610613030,K6620,K66,Standard,brand_code_differs_from_fcc
3654,"Yaesu Musen Co., Ltd.",10613040,K6610613040,K6620,K66,Standard,brand_code_differs_from_fcc
3557,"Yaesu Musen Co., Ltd.",10614630,K6610614630,K6620,K66,Standard,brand_code_differs_from_fcc
3592,"Yaesu Musen Co., Ltd.",10614640,K6610614640,K6620,K66,Standard,brand_code_differs_from_fcc
3638,"Yaesu Musen Co., Ltd.",10614730,K6610614730,K6620,K66,Standard,brand_code_differs_from_fcc
3554,"Yaesu Musen Co., Ltd.",10614740,K6610614740,K6620,K66,Standard,brand_code_differs_from_fcc
3678,"Yaesu Musen Co., Ltd.",10623X20,K6610623X20,K6620,K66,Standard,brand_code_differs_from_fcc
3635,"Yaesu Musen Co., Ltd.",10653020,K6610653020,K6620,K66,Standard,brand_code_differs_from_fcc
3597,"Yaesu Musen Co., Ltd.",10654720,K6610654720,K6620,K66,Standard,brand_code_differs_from_fcc
3615,"Yaesu Musen Co., Ltd.",10654820,K6610654820,K6620,K66,Standard,brand_code_differs_from_fcc
3629,"Yaesu Musen Co., Ltd.",10723X20,K6610723X20,K6620,K66,Standard,brand_code_differs_from_fcc
3606,"Yaesu Musen Co., Ltd.",10844740,K6610844740,K6620,K66,Standard,brand_code_differs_from_fcc
3636,"Yaesu Musen Co., Ltd.",10853020,K6610853020,K6620,K66,Standard,brand_code_differs_from_fcc
3569,"Yaesu Musen Co., Ltd.",10854620,K6610854620,K6620,K66,Standard,brand_code_differs_from_fcc
3717,"Yaesu Musen Co., Ltd.",10854720,K6610854720,K6620,K66,Standard,brand_code_differs_from_fcc
3667,"Yaesu Musen Co., Ltd.",10933040,K6610933040,K6620,K66,Standard,brand_code_differs_from_fcc
3724,"Yaesu Musen Co., Ltd.",10934640,K6610934640,K6620,K66,Standard,brand_code_differs_from_fcc
3590,"Yaesu Musen Co., Ltd.",10934740,K6610934740,K6620,K66,Standard,brand_code_differs_from_fcc
3567,"Yaesu Musen Co., Ltd.",10943020,K6610943020,K6620,K66,Standard,brand_code_differs_from_fcc
3698,"Yaesu Musen Co., Ltd.",10944620,K6610944620,K6620,K66,Standard,brand_code_differs_from_fcc
3578,"Yaesu Musen Co., Ltd.",10944720,K6610944720,K6620,K66,Standard,brand_code_differs_from_fcc
5994,"Yaesu Musen Co., Ltd.",10R,K66FT-10R,K6620,K66,Standard,brand_code_differs_from_fcc
6022,"Yaesu Musen Co., Ltd.",10U,K66VX-10U,K6620,K66,Standard,brand_code_differs_from_fcc
6023,"Yaesu Musen Co., Ltd.",10U-2,K66VX-10U-2,K6620,K66,Standard,brand_code_differs_from_fcc
6024,"Yaesu Musen Co., Ltd.",10U-3,K66VX-10U-3,K6620,K66,Standard,brand_code_differs_from_fcc
6025,"Yaesu Musen Co., Ltd.",10V,K66VX-10V,K6620,K66,Standard,brand_code_differs_from_fcc
6026,"Yaesu Musen Co., Ltd.",10V-2,K66VX-10V-2,K6620,K66,Standard,brand_code_differs_from_fcc
6027,"Yaesu Musen Co., Ltd.",110,K66VX-110,K6620,K66,Standard,brand_code_differs_from_fcc
3699,"Yaesu Musen Co., Ltd.",11013030,K6611013030,K6620,K66,Standard,brand_code_differs_from_fcc
3664,"Yaesu Musen Co., Ltd.",11013040,K6611013040,K6620,K66,Standard,brand_code_differs_from_fcc
3686,"Yaesu Musen Co., Ltd.",11014630,K6611014630,K6620,K66,Standard,brand_code_differs_from_fcc
3743,"Yaesu Musen Co., Ltd.",11014640,K6611014640,K6620,K66,Standard,brand_code_differs_from_fcc
3662,"Yaesu Musen Co., Ltd.",11014740,K6611014740,K6620,K66,Standard,brand_code_differs_from_fcc
3616,"Yaesu Musen Co., Ltd.",11023020,K6611023020,K6620,K66,Standard,brand_code_differs_from_fcc
3611,"Yaesu Musen Co., Ltd.",11024720,K6611024720,K6620,K66,Standard,brand_code_differs_from_fcc
3676,"Yaesu Musen Co., Ltd.",11033040,K6611033040,K6620,K66,Standard,brand_code_differs_from_fcc
3637,"Yaesu Musen Co., Ltd.",11034740,K6611034740,K6620,K66,Standard,brand_code_differs_from_fcc
6019,"Yaesu Musen Co., Ltd.",120,K66VR-120,K6620,K66,Standard,brand_code_differs_from_fcc
6028,"Yaesu Musen Co., Ltd.",1210,K66VX-1210,K6620,K66,Standard,brand_code_differs_from_fcc
6029,"Yaesu Musen Co., Ltd.",150,K66VX-150,K6620,K66,Standard,brand_code_differs_from_fcc
5995,"Yaesu Musen Co., Ltd.",1500M,K66FT-1500M,K6620,K66,Standard,brand_code_differs_from_fcc
6030,"Yaesu Musen Co., Ltd.",160U,K66VX-160U,K6620,K66,Standard,brand_code_differs_from_fcc
6031,"Yaesu Musen Co., Ltd.",160U-2,K66VX-160U-2,K6620,K66,Standard,brand_code_differs_from_fcc
6032,"Yaesu Musen Co., Ltd.",160V,K66VX-160V,K6620,K66,Standard,brand_code_differs_from_fcc
6033,"Yaesu Musen Co., Ltd.",1R,K66VX-1R,K6620,K66,Standard,brand_code_differs_from_fcc
6106,"Yaesu Musen Co., Ltd.",200,K66VXA-200,K6620,K66,Standard,brand_code_differs_from_fcc
6034,"Yaesu Musen Co., Ltd.",2000U,K66VX-2000U,K6620,K66,Standard,brand_code_differs_from_fcc
6035,"Yaesu Musen Co., Ltd.",2000U-2,K66VX-2000U-2,K6620,K66,Standard,brand_code_differs_from_fcc
6036,"Yaesu Musen Co., Ltd.",2000U-3,K66VX-2000U-3,K6620,K66,Standard,brand_code_differs_from_fcc
6037,"Yaesu Musen Co., Ltd.",2000V,K66VX-2000V,K6620,K66,Standard,brand_code_differs_from_fcc
6038,"Yaesu Musen Co., Ltd.",2000V-2,K66VX-2000V-2,K6620,K66,Standard,brand_code_differs_from_fcc
6039,"Yaesu Musen Co., Ltd.",200U,K66VX-200U,K6620,K66,Standard,brand_code_differs_from_fcc
6040,"Yaesu Musen Co., Ltd.",200U-2,K66VX-200U-2,K6620,K66,Standard,brand_code_differs_from_fcc
6041,"Yaesu Musen Co., Ltd.",200U-3,K66VX-200U-3,K6620,K66,Standard,brand_code_differs_from_fcc
6042,"Yaesu Musen Co., Ltd.",200UN,K66VX-200UN,K6620,K66,Standard,brand_code_differs_from_fcc
6043,"Yaesu Musen Co., Ltd.",200V,K66VX-200V,K6620,K66,Standard,brand_code_differs_from_fcc
6044,"Yaesu Musen Co., Ltd.",200V-2,K66VX-200V-2,K6620,K66,Standard,brand_code_differs_from_fcc
6045,"Yaesu Musen Co., Ltd.",200V-3,K66VX-200V-3,K6620,K66,Standard,brand_code_differs_from_fcc
6046,"Yaesu Musen Co., Ltd.",200V-4,K66VX-200V-4,K6620,K66,Standard,brand_code_differs_from_fcc
6047,"Yaesu Musen Co., Ltd.",200VN,K66VX-200VN,K6620,K66,Standard,brand_code_differs_from_fcc
3631,"Yaesu Musen Co., Ltd.",20101X60,K66101X60,K6620,K66,Standard,brand_code_differs_from_fcc
3599,"Yaesu Musen Co., Ltd.",20101X70,K66101X70,K6620,K66,Standard,brand_code_differs_from_fcc
3560,"Yaesu Musen Co., Ltd.",20165X40,K66165X40,K6620,K66,Standard,brand_code_differs_from_fcc
3689,"Yaesu Musen Co., Ltd.",20175X20,K66175X20,K6620,K66,Standard,brand_code_differs_from_fcc
3729,"Yaesu Musen Co., Ltd.",20215X20,K66215X20,K6620,K66,Standard,brand_code_differs_from_fcc
3551,"Yaesu Musen Co., Ltd.",20223X20,K66223X20,K6620,K66,Standard,brand_code_differs_from_fcc
3582,"Yaesu Musen Co., Ltd.",20224X20,K66224X20,K6620,K66,Standard,brand_code_differs_from_fcc
3580,"Yaesu Musen Co., Ltd.",20233X40,K66233X40,K6620,K66,Standard,brand_code_differs_from_fcc
3701,"Yaesu Musen Co., Ltd.",20241X50,K66241X50,K6620,K66,Standard,brand_code_differs_from_fcc
3684,"Yaesu Musen Co., Ltd.",20251X50,K66251X50,K6620,K66,Standard,brand_code_differs_from_fcc
3609,"Yaesu Musen Co., Ltd.",20251X70,K66251X70,K6620,K66,Standard,brand_code_differs_from_fcc
3628,"Yaesu Musen Co., Ltd.",20275X40,K66275X40,K6620,K66,Standard,brand_code_differs_from_fcc
3660,"Yaesu Musen Co., Ltd.",20285X20,K66285X20,K6620,K66,Standard,brand_code_differs_from_fcc
3588,"Yaesu Musen Co., Ltd.",20295X20,K66295X20,K6620,K66,Standard,brand_code_differs_from_fcc
3614,"Yaesu Musen Co., Ltd.",20305X30,K66305X30,K6620,K66,Standard,brand_code_differs_from_fcc
3621,"Yaesu Musen Co., Ltd.",20311X50,K66311X50,K6620,K66,Standard,brand_code_differs_from_fcc
3584,"Yaesu Musen Co., Ltd.",20321X70,K66321X70,K6620,K66,Standard,brand_code_differs_from_fcc
3744,"Yaesu Musen Co., Ltd.",20335X40,K66335X40,K6620,K66,Standard,brand_code_differs_from_fcc
3596,"Yaesu Musen Co., Ltd.",20345X40,K66345X40,K6620,K66,Standard,brand_code_differs_from_fcc
3571,"Yaesu Musen Co., Ltd.",20361X60,K66361X60,K6620,K66,Standard,brand_code_differs_from_fcc
3680,"Yaesu Musen Co., Ltd.",20361X61,K66361X61,K6620,K66,Standard,brand_code_differs_from_fcc
3630,"Yaesu Musen Co., Ltd.",20393X50,K66393X50,K6620,K66,Standard,brand_code_differs_from_fcc
3566,"Yaesu Musen Co., Ltd.",20415X20,K66415X20,K6620,K66,Standard,brand_code_differs_from_fcc
3576,"Yaesu Musen Co., Ltd.",20445X20,K66445X20,K6620,K66,Standard,brand_code_differs_from_fcc
3556,"Yaesu Musen Co., Ltd.",20461X50,K66461X50,K6620,K66,Standard,brand_code_differs_from_fcc
3613,"Yaesu Musen Co., Ltd.",20485X40,K66485X40,K6620,K66,Standard,brand_code_differs_from_fcc
3605,"Yaesu Musen Co., Ltd.",20515X20,K66515X20,K6620,K66,Standard,brand_code_differs_from_fcc
3711,"Yaesu Musen Co., Ltd.",20523X50,K66523X50,K6620,K66,Standard,brand_code_differs_from_fcc
3555,"Yaesu Musen Co., Ltd.",20523X51,K66523X51,K6620,K66,Standard,brand_code_differs_from_fcc
3591,"Yaesu Musen Co., Ltd.",20533X20,K66533X20,K6620,K66,Standard,brand_code_differs_from_fcc
3731,"Yaesu Musen Co., Ltd.",20534X20,K66534X20,K6620,K66,Standard,brand_code_differs_from_fcc
3575,"Yaesu Musen Co., Ltd.",20575X50,K66575X50,K6620,K66,Standard,brand_code_differs_from_fcc
3681,"Yaesu Musen Co., Ltd.",20581X50,K66581X50,K6620,K66,Standard,brand_code_differs_from_fcc
3598,"Yaesu Musen Co., Ltd.",20605X20,K66605X20,K6620,K66,Standard,brand_code_differs_from_fcc
3574,"Yaesu Musen Co., Ltd.",20615X40,K66615X40,K6620,K66,Standard,brand_code_differs_from_fcc
3618,"Yaesu Musen Co., Ltd.",20621X50,K66621X50,K6620,K66,Standard,brand_code_differs_from_fcc
3672,"Yaesu Musen Co., Ltd.",20651X50,K66651X50,K6620,K66,Standard,brand_code_differs_from_fcc
3745,"Yaesu Musen Co., Ltd.",20663X20,K66663X20,K6620,K66,Standard,brand_code_differs_from_fcc
3561,"Yaesu Musen Co., Ltd.",20665X20,K66665X20,K6620,K66,Standard,brand_code_differs_from_fcc
3650,"Yaesu Musen Co., Ltd.",20681X50,K66681X50,K6620,K66,Standard,brand_code_differs_from_fcc
3632,"Yaesu Musen Co., Ltd.",20681X60,K66681X60,K6620,K66,Standard,brand_code_differs_from_fcc
3572,"Yaesu Musen Co., Ltd.",20693X20,K66693X20,K6620,K66,Standard,brand_code_differs_from_fcc
3679,"Yaesu Musen Co., Ltd.",20695X20,K66695X20,K6620,K66,Standard,brand_code_differs_from_fcc
3697,"Yaesu Musen Co., Ltd.",20715X40,K66715X40,K6620,K66,Standard,brand_code_differs_from_fcc
3694,"Yaesu Musen Co., Ltd.",20725X20,K66725X20,K6620,K66,Standard,brand_code_differs_from_fcc
3741,"Yaesu Musen Co., Ltd.",20754X50,K66754X50,K6620,K66,Standard,brand_code_differs_from_fcc
3722,"Yaesu Musen Co., Ltd.",20755X40,K66755X40,K6620,K66,Standard,brand_code_differs_from_fcc
3730,"Yaesu Musen Co., Ltd.",20761X50,K66761X50,K6620,K66,Standard,brand_code_differs_from_fcc
3622,"Yaesu Musen Co., Ltd.",20795X40,K66795X40,K6620,K66,Standard,brand_code_differs_from_fcc
3739,"Yaesu Musen Co., Ltd.",20801X50,K66801X50,K6620,K66,Standard,brand_code_differs_from_fcc
3707,"Yaesu Musen Co., Ltd.",20815X40,K66815X40,K6620,K66,Standard,brand_code_differs_from_fcc
3705,"Yaesu Musen Co., Ltd.",20825X21,K66825X21,K6620,K66,Standard,brand_code_differs_from_fcc
3712,"Yaesu Musen Co., Ltd.",20825X22,K66825X22,K6620,K66,Standard,brand_code_differs_from_fcc
3634,"Yaesu Musen Co., Ltd.",20845X30,K66845X30,K6620,K66,Standard,brand_code_differs_from_fcc
3726,"Yaesu Musen Co., Ltd.",20865X50,K66865X50,K6620,K66,Standard,brand_code_differs_from_fcc
3685,"Yaesu Musen Co., Ltd.",20873X50,K66873X50,K6620,K66,Standard,brand_code_differs_from_fcc
3586,"Yaesu Musen Co., Ltd.",20883X50,K66883X50,K6620,K66,Standard,brand_code_differs_from_fcc
3723,"Yaesu Musen Co., Ltd.",20895X50,K66895X50,K6620,K66,Standard,brand_code_differs_from_fcc
3646,"Yaesu Musen Co., Ltd.",20915X50,K66915X50,K6620,K66,Standard,brand_code_differs_from_fcc
6110,"Yaesu Musen Co., Ltd.",20A,K66VXF-20A,K6620,K66,Standard,brand_code_differs_from_fcc
6111,"Yaesu Musen Co., Ltd.",20B,K66VXF-20B,K6620,K66,Standard,brand_code_differs_from_fcc
6048,"Yaesu Musen Co., Ltd.",210U,K66VX-210U,K6620,K66,Standard,brand_code_differs_from_fcc
6049,"Yaesu Musen Co., Ltd.",210U-2,K66VX-210U-2,K6620,K66,Standard,brand_code_differs_from_fcc
6050,"Yaesu Musen Co., Ltd.",210V,K66VX-210V,K6620,K66,Standard,brand_code_differs_from_fcc
5996,"Yaesu Musen Co., Ltd.",2500M,K66FT-2500M,K6620,K66,Standard,brand_code_differs_from_fcc
6051,"Yaesu Musen Co., Ltd.",2500U,K66VX-2500U,K6620,K66,Standard,brand_code_differs_from_fcc
6052,"Yaesu Musen Co., Ltd.",2500V,K66VX-2500V,K6620,K66,Standard,brand_code_differs_from_fcc
5997,"Yaesu Musen Co., Ltd.",2600M,K66FT-2600M,K6620,K66,Standard,brand_code_differs_from_fcc
5998,"Yaesu Musen Co., Ltd.",2800M,K66FT-2800M,K6620,K66,Standard,brand_code_differs_from_fcc
6112,"Yaesu Musen Co., Ltd.",2A,K66VXF-2A,K6620,K66,Standard,brand_code_differs_from_fcc
6113,"Yaesu Musen Co., Ltd.",2B,K66VXF-2B,K6620,K66,Standard,brand_code_differs_from_fcc
6053,"Yaesu Musen Co., Ltd.",2R,K66VX-2R,K6620,K66,Standard,brand_code_differs_from_fcc
5999,"Yaesu Musen Co., Ltd.",3000,K66FT-3000,K6620,K66,Standard,brand_code_differs_from_fcc
6054,"Yaesu Musen Co., Ltd.",3000L,K66VX-3000L,K6620,K66,Standard,brand_code_differs_from_fcc
6055,"Yaesu Musen Co., Ltd.",3000L-2,K66VX-3000L-2,K6620,K66,Standard,brand_code_differs_from_fcc
6056,"Yaesu Musen Co., Ltd.",3000U,K66VX-3000U,K6620,K66,Standard,brand_code_differs_from_fcc
6057,"Yaesu Musen Co., Ltd.",3000U-2,K66VX-3000U-2,K6620,K66,Standard,brand_code_differs_from_fcc
6058,"Yaesu Musen Co., Ltd.",3000U-3,K66VX-3000U-3,K6620,K66,Standard,brand_code_differs_from_fcc
6059,"Yaesu Musen Co., Ltd.",3000V,K66VX-3000V,K6620,K66,Standard,brand_code_differs_from_fcc
6060,"Yaesu Musen Co., Ltd.",3000V-2,K66VX-3000V-2,K6620,K66,Standard,brand_code_differs_from_fcc
3721,"Yaesu Musen Co., Ltd.",30043X30,K6630043X30,K6620,K66,Standard,brand_code_differs_from_fcc
3708,"Yaesu Musen Co., Ltd.",30053X30,K6630053X30,K6620,K66,Standard,brand_code_differs_from_fcc
3691,"Yaesu Musen Co., Ltd.",30063X30,K6630063X30,K6620,K66,Standard,brand_code_differs_from_fcc
3587,"Yaesu Musen Co., Ltd.",30073X20,K6630073X20,K6620,K66,Standard,brand_code_differs_from_fcc
3633,"Yaesu Musen Co., Ltd.",30083220,K6630083220,K6620,K66,Standard,brand_code_differs_from_fcc
6061,"Yaesu Musen Co., Ltd.",300V,K66VX-300V,K6620,K66,Standard,brand_code_differs_from_fcc
6062,"Yaesu Musen Co., Ltd.",300V-2,K66VX-300V-2,K6620,K66,Standard,brand_code_differs_from_fcc
3612,"Yaesu Musen Co., Ltd.",30143X3D,K6630143X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3602,"Yaesu Musen Co., Ltd.",30163X3S,K6630163X3S,K6620,K66,Standard,brand_code_differs_from_fcc
3700,"Yaesu Musen Co., Ltd.",30173X3D,K6630173X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3733,"Yaesu Musen Co., Ltd.",30183X20,K6630183X20,K6620,K66,Standard,brand_code_differs_from_fcc
3553,"Yaesu Musen Co., Ltd.",30193X20,K6630193X20,K6620,K66,Standard,brand_code_differs_from_fcc
3573,"Yaesu Musen Co., Ltd.",30283X3S,K6630283X3S,K6620,K66,Standard,brand_code_differs_from_fcc
3713,"Yaesu Musen Co., Ltd.",30303X3S,K6630303X3S,K6620,K66,Standard,brand_code_differs_from_fcc
3645,"Yaesu Musen Co., Ltd.",30313X30,K6630313X30,K6620,K66,Standard,brand_code_differs_from_fcc
3641,"Yaesu Musen Co., Ltd.",30323X30,K6630323X30,K6620,K66,Standard,brand_code_differs_from_fcc
3563,"Yaesu Musen Co., Ltd.",30373X3D,K6630373X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3594,"Yaesu Musen Co., Ltd.",30383X20,K6630383X20,K6620,K66,Standard,brand_code_differs_from_fcc
3624,"Yaesu Musen Co., Ltd.",30393X20,K6630393X20,K6620,K66,Standard,brand_code_differs_from_fcc
3595,"Yaesu Musen Co., Ltd.",30394X20,K6630394X20,K6620,K66,Standard,brand_code_differs_from_fcc
3562,"Yaesu Musen Co., Ltd.",30443X3D,K6630443X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3657,"Yaesu Musen Co., Ltd.",30453X20,K6630453X20,K6620,K66,Standard,brand_code_differs_from_fcc
3552,"Yaesu Musen Co., Ltd.",30483X3D,K6630483X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3663,"Yaesu Musen Co., Ltd.",30493X20,K6630493X20,K6620,K66,Standard,brand_code_differs_from_fcc
3693,"Yaesu Musen Co., Ltd.",30553X20,K6630553X20,K6620,K66,Standard,brand_code_differs_from_fcc
3671,"Yaesu Musen Co., Ltd.",30563X20,K6630563X20,K6620,K66,Standard,brand_code_differs_from_fcc
3695,"Yaesu Musen Co., Ltd.",30573X30,K6630573X30,K6620,K66,Standard,brand_code_differs_from_fcc
3714,"Yaesu Musen Co., Ltd.",30583X3D,K6630583X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3585,"Yaesu Musen Co., Ltd.",30593X3D,K6630593X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3710,"Yaesu Musen Co., Ltd.",30613X30,K6630613X30,K6620,K66,Standard,brand_code_differs_from_fcc
3727,"Yaesu Musen Co., Ltd.",30623X30,K6630623X30,K6620,K66,Standard,brand_code_differs_from_fcc
3659,"Yaesu Musen Co., Ltd.",30633X30,K6630633X30,K6620,K66,Standard,brand_code_differs_from_fcc
3704,"Yaesu Musen Co., Ltd.",30643X3D,K6630643X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3568,"Yaesu Musen Co., Ltd.",30653X3D,K6630653X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3589,"Yaesu Musen Co., Ltd.",30653Y3D,K6630653Y3D,K6620,K66,Standard,brand_code_differs_from_fcc
3690,"Yaesu Musen Co., Ltd.",30673X3D,K6630673X3D,K6620,K66,Standard,brand_code_differs_from_fcc
3549,"Yaesu Musen Co., Ltd.",30673Y3D,K6630673Y3D,K6620,K66,Standard,brand_code_differs_from_fcc
3593,"Yaesu Musen Co., Ltd.",30683X30,K6630683X30,K6620,K66,Standard,brand_code_differs_from_fcc
3668,"Yaesu Musen Co., Ltd.",30703X30,K6630703X30,K6620,K66,Standard,brand_code_differs_from_fcc
6063,"Yaesu Musen Co., Ltd.",3200U,K66VX-3200U,K6620,K66,Standard,brand_code_differs_from_fcc
6064,"Yaesu Musen Co., Ltd.",3200U-2,K66VX-3200U-2,K6620,K66,Standard,brand_code_differs_from_fcc
6065,"Yaesu Musen Co., Ltd.",3200U-3,K66VX-3200U-3,K6620,K66,Standard,brand_code_differs_from_fcc
6066,"Yaesu Musen Co., Ltd.",3200V,K66VX-3200V,K6620,K66,Standard,brand_code_differs_from_fcc
6067,"Yaesu Musen Co., Ltd.",3200V-2,K66VX-3200V-2,K6620,K66,Standard,brand_code_differs_from_fcc
6068,"Yaesu Musen Co., Ltd.",4000L,K66VX-4000L,K6620,K66,Standard,brand_code_differs_from_fcc
6069,"Yaesu Musen Co., Ltd.",4000U-2E,K66VX-4000U-2E,K6620,K66,Standard,brand_code_differs_from_fcc
6070,"Yaesu Musen Co., Ltd.",4000U-3E,K66VX-4000U-3E,K6620,K66,Standard,brand_code_differs_from_fcc
6071,"Yaesu Musen Co., Ltd.",4000UE,K66VX-4000UE,K6620,K66,Standard,brand_code_differs_from_fcc
6072,"Yaesu Musen Co., Ltd.",4000VE,K66VX-4000VE,K6620,K66,Standard,brand_code_differs_from_fcc
6073,"Yaesu Musen Co., Ltd.",400U,K66VX-400U,K6620,K66,Standard,brand_code_differs_from_fcc
6074,"Yaesu Musen Co., Ltd.",400V,K66VX-400V,K6620,K66,Standard,brand_code_differs_from_fcc
6075,"Yaesu Musen Co., Ltd.",400V-2,K66VX-400V-2,K6620,K66,Standard,brand_code_differs_from_fcc
6000,"Yaesu Musen Co., Ltd.",40R,K66FT-40R,K6620,K66,Standard,brand_code_differs_from_fcc
6076,"Yaesu Musen Co., Ltd.",4204-0H,K66VX-4204-0H,K6620,K66,Standard,brand_code_differs_from_fcc
6020,"Yaesu Musen Co., Ltd.",500,K66VR-500,K6620,K66,Standard,brand_code_differs_from_fcc
6021,"Yaesu Musen Co., Ltd.",5000,K66VR-5000,K6620,K66,Standard,brand_code_differs_from_fcc
6116,"Yaesu Musen Co., Ltd.",5000U,K66VXR-5000U,K6620,K66,Standard,brand_code_differs_from_fcc
6117,"Yaesu Musen Co., Ltd.",5000U-2,K66VXR-5000U-2,K6620,K66,Standard,brand_code_differs_from_fcc
6118,"Yaesu Musen Co., Ltd.",5000U-3,K66VXR-5000U-3,K6620,K66,Standard,brand_code_differs_from_fcc
6119,"Yaesu Musen Co., Ltd.",5000UN,K66VXR-5000UN,K6620,K66,Standard,brand_code_differs_from_fcc
3640,"Yaesu Musen Co., Ltd.",50013X20,K6650013X20,K6620,K66,Standard,brand_code_differs_from_fcc
3661,"Yaesu Musen Co., Ltd.",50023X20,K6650023X20,K6620,K66,Standard,brand_code_differs_from_fcc
3600,"Yaesu Musen Co., Ltd.",50033X30,K6650033X30,K6620,K66,Standard,brand_code_differs_from_fcc
